playlist_name,playlist_id,song_title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,American Pie,Don McLean,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,American Pie,Don McLean,0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,audio_features,2QgWuCtBpNIpl5trmKCxRf,spotify:track:2QgWuCtBpNIpl5trmKCxRf,https://api.spotify.com/v1/tracks/2QgWuCtBpNIpl5trmKCxRf,https://api.spotify.com/v1/audio-analysis/2QgWuCtBpNIpl5trmKCxRf,515867,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Vincent,Don McLean,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,audio_features,0VNzEY1G4GLqcNx5qaaTl6,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/tracks/0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/audio-analysis/0VNzEY1G4GLqcNx5qaaTl6,243493,3
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,And I Love You So,Don McLean,0.31,0.187,11,-15.96,1,0.0285,0.703,0.203,0.206,0.127,90.977,audio_features,4bgfMOKbX5q7XHRECffBl5,spotify:track:4bgfMOKbX5q7XHRECffBl5,https://api.spotify.com/v1/tracks/4bgfMOKbX5q7XHRECffBl5,https://api.spotify.com/v1/audio-analysis/4bgfMOKbX5q7XHRECffBl5,257693,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Vincent,Don McLean,0.37,0.14,7,-16.296,1,0.0341,0.86,0.0,0.315,0.435,86.563,audio_features,1QOjPpGoGfzUUjD87ltJzs,spotify:track:1QOjPpGoGfzUUjD87ltJzs,https://api.spotify.com/v1/tracks/1QOjPpGoGfzUUjD87ltJzs,https://api.spotify.com/v1/audio-analysis/1QOjPpGoGfzUUjD87ltJzs,240960,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Castles in the Air,Don McLean,0.421,0.473,4,-13.436,1,0.0333,0.361,9.93e-06,0.288,0.717,84.503,audio_features,5RSeCwyPtZckl0GNNj7Rv5,spotify:track:5RSeCwyPtZckl0GNNj7Rv5,https://api.spotify.com/v1/tracks/5RSeCwyPtZckl0GNNj7Rv5,https://api.spotify.com/v1/audio-analysis/5RSeCwyPtZckl0GNNj7Rv5,222787,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Vincent,Don McLean,0.449,0.168,7,-14.907,1,0.0357,0.867,0.0,0.248,0.45,113.394,audio_features,3VAIny0fsmbiZCwt3817Ay,spotify:track:3VAIny0fsmbiZCwt3817Ay,https://api.spotify.com/v1/tracks/3VAIny0fsmbiZCwt3817Ay,https://api.spotify.com/v1/audio-analysis/3VAIny0fsmbiZCwt3817Ay,239867,3
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Crying,Don McLean,0.302,0.344,0,-11.894,1,0.0277,0.466,1.53e-06,0.184,0.242,140.763,audio_features,2gjQdYRk5A17t5pNxQXmuN,spotify:track:2gjQdYRk5A17t5pNxQXmuN,https://api.spotify.com/v1/tracks/2gjQdYRk5A17t5pNxQXmuN,https://api.spotify.com/v1/audio-analysis/2gjQdYRk5A17t5pNxQXmuN,230560,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Empty Chairs,Don McLean,0.507,0.101,7,-19.953,1,0.0336,0.912,7.11e-05,0.288,0.455,93.487,audio_features,60Rvgly3lLXctiaiMOOZlx,spotify:track:60Rvgly3lLXctiaiMOOZlx,https://api.spotify.com/v1/tracks/60Rvgly3lLXctiaiMOOZlx,https://api.spotify.com/v1/audio-analysis/60Rvgly3lLXctiaiMOOZlx,207773,3
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,And I Love You So,Don McLean,0.316,0.221,11,-14.316,1,0.028,0.794,0.226,0.254,0.123,89.947,audio_features,7tPKLyVCht1WMkPtp1HyPh,spotify:track:7tPKLyVCht1WMkPtp1HyPh,https://api.spotify.com/v1/tracks/7tPKLyVCht1WMkPtp1HyPh,https://api.spotify.com/v1/audio-analysis/7tPKLyVCht1WMkPtp1HyPh,256427,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Fortunate Son,Creedence Clearwater Revival,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Have You Ever Seen The Rain,Creedence Clearwater Revival,0.743,0.47,0,-13.154,1,0.029,0.0936,3.15e-05,0.186,0.89,116.122,audio_features,5DnT9a5IM3eMjKgXTWVJvi,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/audio-analysis/5DnT9a5IM3eMjKgXTWVJvi,160333,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Bad Moon Rising,Creedence Clearwater Revival,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Down On The Corner,Creedence Clearwater Revival,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,audio_features,2gE95JskwQ1pCACTpGe1Db,spotify:track:2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/tracks/2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/audio-analysis/2gE95JskwQ1pCACTpGe1Db,166280,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Up Around The Bend,Creedence Clearwater Revival,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,audio_features,36gPq8WG7tDxrblyGVUCiT,spotify:track:36gPq8WG7tDxrblyGVUCiT,https://api.spotify.com/v1/tracks/36gPq8WG7tDxrblyGVUCiT,https://api.spotify.com/v1/audio-analysis/36gPq8WG7tDxrblyGVUCiT,161467,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Lookin' Out My Back Door,Creedence Clearwater Revival,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,audio_features,3RTUfvRgq3pYTf7XY0FIcS,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/tracks/3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/audio-analysis/3RTUfvRgq3pYTf7XY0FIcS,152453,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Proud Mary,Creedence Clearwater Revival,0.72,0.391,2,-16.595,1,0.0342,0.163,8.29e-05,0.046,0.786,120.794,audio_features,2EZc13S7YRi6bTS3SKteRN,spotify:track:2EZc13S7YRi6bTS3SKteRN,https://api.spotify.com/v1/tracks/2EZc13S7YRi6bTS3SKteRN,https://api.spotify.com/v1/audio-analysis/2EZc13S7YRi6bTS3SKteRN,187227,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Who'll Stop The Rain,Creedence Clearwater Revival,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,audio_features,3Bh6uInhcVBVvLraGZdkKD,spotify:track:3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/audio-analysis/3Bh6uInhcVBVvLraGZdkKD,147493,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Run Through The Jungle,Creedence Clearwater Revival,0.641,0.612,2,-8.307,1,0.0361,0.0474,0.0588,0.102,0.854,136.413,audio_features,6J0AjzrYsPZrQtw6IjErhy,spotify:track:6J0AjzrYsPZrQtw6IjErhy,https://api.spotify.com/v1/tracks/6J0AjzrYsPZrQtw6IjErhy,https://api.spotify.com/v1/audio-analysis/6J0AjzrYsPZrQtw6IjErhy,184747,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Green River,Creedence Clearwater Revival,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,audio_features,11DjZQEZ69EXLo77HVj6yW,spotify:track:11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/tracks/11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/audio-analysis/11DjZQEZ69EXLo77HVj6yW,154120,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Should I Stay or Should I Go - Remastered,The Clash,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,audio_features,39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,188987,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Rock the Casbah - Remastered,The Clash,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,audio_features,56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,222427,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,London Calling - Remastered,The Clash,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Train in Vain (Stand by Me) - Remastered,The Clash,0.762,0.722,2,-8.712,1,0.0428,0.0922,0.000368,0.132,0.966,122.769,audio_features,6ITuEsxEy2qPhqMowdDAeI,spotify:track:6ITuEsxEy2qPhqMowdDAeI,https://api.spotify.com/v1/tracks/6ITuEsxEy2qPhqMowdDAeI,https://api.spotify.com/v1/audio-analysis/6ITuEsxEy2qPhqMowdDAeI,194667,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,I Fought the Law,The Clash,0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279,audio_features,7lSDCrF11sdTVfjbAQVZE8,spotify:track:7lSDCrF11sdTVfjbAQVZE8,https://api.spotify.com/v1/tracks/7lSDCrF11sdTVfjbAQVZE8,https://api.spotify.com/v1/audio-analysis/7lSDCrF11sdTVfjbAQVZE8,163240,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Should I Stay or Should I Go - Remastered,The Clash,0.742,0.838,2,-6.442,1,0.11,0.0832,0.0,0.418,0.848,113.373,audio_features,3v8PlUFGQQDBIk1J86waCo,spotify:track:3v8PlUFGQQDBIk1J86waCo,https://api.spotify.com/v1/tracks/3v8PlUFGQQDBIk1J86waCo,https://api.spotify.com/v1/audio-analysis/3v8PlUFGQQDBIk1J86waCo,188240,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Lost in the Supermarket - Remastered,The Clash,0.608,0.634,4,-11.24,1,0.0727,0.0568,0.00615,0.116,0.84,147.515,audio_features,72boGlgSwUK01n44O2tOCv,spotify:track:72boGlgSwUK01n44O2tOCv,https://api.spotify.com/v1/tracks/72boGlgSwUK01n44O2tOCv,https://api.spotify.com/v1/audio-analysis/72boGlgSwUK01n44O2tOCv,226947,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Straight to Hell - Remastered,The Clash,0.802,0.596,7,-11.663,1,0.06,0.0465,1.17e-05,0.0695,0.702,90.275,audio_features,2ax1vei61BzRGsEn6ckEdL,spotify:track:2ax1vei61BzRGsEn6ckEdL,https://api.spotify.com/v1/tracks/2ax1vei61BzRGsEn6ckEdL,https://api.spotify.com/v1/audio-analysis/2ax1vei61BzRGsEn6ckEdL,330507,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Charlie Don't Surf - Remastered,The Clash,0.51,0.595,2,-11.023,1,0.0383,0.0964,0.0186,0.338,0.632,131.762,audio_features,5T4j3Uv33fQO7tsR2lMl4y,spotify:track:5T4j3Uv33fQO7tsR2lMl4y,https://api.spotify.com/v1/tracks/5T4j3Uv33fQO7tsR2lMl4y,https://api.spotify.com/v1/audio-analysis/5T4j3Uv33fQO7tsR2lMl4y,294093,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,The Guns of Brixton - Remastered,The Clash,0.74,0.613,7,-9.487,1,0.0856,0.00494,0.118,0.095,0.676,96.491,audio_features,0jnFDxgNhS156vu6roUVco,spotify:track:0jnFDxgNhS156vu6roUVco,https://api.spotify.com/v1/tracks/0jnFDxgNhS156vu6roUVco,https://api.spotify.com/v1/audio-analysis/0jnFDxgNhS156vu6roUVco,192440,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Africa,TOTO,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Hold the Line,TOTO,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,4aVuWgvD0X63hcOCnZtNFA,spotify:track:4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Rosanna,TOTO,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,audio_features,37BTh5g05cxBIRYMbw8g2T,spotify:track:37BTh5g05cxBIRYMbw8g2T,https://api.spotify.com/v1/tracks/37BTh5g05cxBIRYMbw8g2T,https://api.spotify.com/v1/audio-analysis/37BTh5g05cxBIRYMbw8g2T,331200,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,I'll Be Over You,TOTO,0.515,0.277,10,-17.85,1,0.0255,0.062,0.0,0.258,0.413,82.167,audio_features,1WeoeHh0TSzsApyJ6Q8OOK,spotify:track:1WeoeHh0TSzsApyJ6Q8OOK,https://api.spotify.com/v1/tracks/1WeoeHh0TSzsApyJ6Q8OOK,https://api.spotify.com/v1/audio-analysis/1WeoeHh0TSzsApyJ6Q8OOK,229880,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Georgy Porgy,TOTO,0.799,0.783,11,-7.703,0,0.0847,0.0519,0.0213,0.127,0.918,97.207,audio_features,5jQcJ2st6yHWhUBjoDoZPH,spotify:track:5jQcJ2st6yHWhUBjoDoZPH,https://api.spotify.com/v1/tracks/5jQcJ2st6yHWhUBjoDoZPH,https://api.spotify.com/v1/audio-analysis/5jQcJ2st6yHWhUBjoDoZPH,247587,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,I Won't Hold You Back,TOTO,0.539,0.306,0,-15.067,0,0.0264,0.404,0.0,0.0608,0.0643,102.245,audio_features,7D4EtbE7LfQiH8CWj7fQoz,spotify:track:7D4EtbE7LfQiH8CWj7fQoz,https://api.spotify.com/v1/tracks/7D4EtbE7LfQiH8CWj7fQoz,https://api.spotify.com/v1/audio-analysis/7D4EtbE7LfQiH8CWj7fQoz,293307,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Hold the Line,TOTO,0.482,0.835,6,-7.68,0,0.0539,0.0191,0.0143,0.162,0.776,96.444,audio_features,17arUdDWEinOOVrrVUkEM7,spotify:track:17arUdDWEinOOVrrVUkEM7,https://api.spotify.com/v1/tracks/17arUdDWEinOOVrrVUkEM7,https://api.spotify.com/v1/audio-analysis/17arUdDWEinOOVrrVUkEM7,236107,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Stop Loving You,TOTO,0.555,0.649,5,-13.345,1,0.0302,0.234,0.0695,0.0554,0.596,101.743,audio_features,73bzcsDjx9FqzqKWcPLMiH,spotify:track:73bzcsDjx9FqzqKWcPLMiH,https://api.spotify.com/v1/tracks/73bzcsDjx9FqzqKWcPLMiH,https://api.spotify.com/v1/audio-analysis/73bzcsDjx9FqzqKWcPLMiH,269227,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Africa,TOTO,0.682,0.584,9,-9.507,1,0.031,0.182,0.000107,0.0468,0.709,92.793,audio_features,6QZo2TgclkUMwJgggi8QSQ,spotify:track:6QZo2TgclkUMwJgggi8QSQ,https://api.spotify.com/v1/tracks/6QZo2TgclkUMwJgggi8QSQ,https://api.spotify.com/v1/audio-analysis/6QZo2TgclkUMwJgggi8QSQ,295347,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Hold the Line,TOTO,0.478,0.876,6,-5.669,0,0.0568,0.00812,0.064,0.167,0.78,145.225,audio_features,1Cr0L9EsOePPOAoXRTxo1p,spotify:track:1Cr0L9EsOePPOAoXRTxo1p,https://api.spotify.com/v1/tracks/1Cr0L9EsOePPOAoXRTxo1p,https://api.spotify.com/v1/audio-analysis/1Cr0L9EsOePPOAoXRTxo1p,235480,3
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Paranoid - 2012 - Remaster,Black Sabbath,0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,audio_features,1Y373MqadDRtclJNdnUXVc,spotify:track:1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/audio-analysis/1Y373MqadDRtclJNdnUXVc,168406,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Iron Man - 2012 - Remaster,Black Sabbath,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,0.332,0.623,9,-12.363,1,0.08,0.222,0.000895,0.278,0.413,183.097,audio_features,2rd9ETlulTbz6BYZcdvIE1,spotify:track:2rd9ETlulTbz6BYZcdvIE1,https://api.spotify.com/v1/tracks/2rd9ETlulTbz6BYZcdvIE1,https://api.spotify.com/v1/audio-analysis/2rd9ETlulTbz6BYZcdvIE1,474360,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Children of the Grave - 2014 Remaster,Black Sabbath,0.318,0.65,6,-13.928,1,0.0375,0.0802,0.132,0.0962,0.368,149.994,audio_features,5clz8BOBulxx7q2yHxqOCk,spotify:track:5clz8BOBulxx7q2yHxqOCk,https://api.spotify.com/v1/tracks/5clz8BOBulxx7q2yHxqOCk,https://api.spotify.com/v1/audio-analysis/5clz8BOBulxx7q2yHxqOCk,317206,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,N.I.B.,Black Sabbath,0.476,0.556,4,-10.586,0,0.0646,0.0838,1.59e-05,0.125,0.43,103.122,audio_features,2GnVuaoKSkB6Xa07l1BBg8,spotify:track:2GnVuaoKSkB6Xa07l1BBg8,https://api.spotify.com/v1/tracks/2GnVuaoKSkB6Xa07l1BBg8,https://api.spotify.com/v1/audio-analysis/2GnVuaoKSkB6Xa07l1BBg8,364493,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Sabbath Bloody Sabbath - 2014 Remaster,Black Sabbath,0.359,0.625,1,-9.643,0,0.0351,0.369,7.7e-05,0.0674,0.524,137.764,audio_features,2bku1YWarHpKlxVC2FB9dH,spotify:track:2bku1YWarHpKlxVC2FB9dH,https://api.spotify.com/v1/tracks/2bku1YWarHpKlxVC2FB9dH,https://api.spotify.com/v1/audio-analysis/2bku1YWarHpKlxVC2FB9dH,346637,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Heaven and Hell - 2008 Remaster,Black Sabbath,0.329,0.673,3,-8.465,0,0.0296,0.0239,0.109,0.138,0.323,91.122,audio_features,3Jl5GohfNwozDmpzmQBLDI,spotify:track:3Jl5GohfNwozDmpzmQBLDI,https://api.spotify.com/v1/tracks/3Jl5GohfNwozDmpzmQBLDI,https://api.spotify.com/v1/audio-analysis/3Jl5GohfNwozDmpzmQBLDI,419933,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Sweet Leaf - 2014 Remaster,Black Sabbath,0.362,0.6,2,-12.285,1,0.0463,0.00183,0.0426,0.0814,0.658,148.462,audio_features,2FZ0yrA5aPClG5ZPBlV7n4,spotify:track:2FZ0yrA5aPClG5ZPBlV7n4,https://api.spotify.com/v1/tracks/2FZ0yrA5aPClG5ZPBlV7n4,https://api.spotify.com/v1/audio-analysis/2FZ0yrA5aPClG5ZPBlV7n4,304787,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,War Pigs,Black Sabbath,0.464,0.612,9,-12.019,1,0.0591,0.116,0.00559,0.171,0.496,91.499,audio_features,0HVQuuXGAcQ2P5mBN521ae,spotify:track:0HVQuuXGAcQ2P5mBN521ae,https://api.spotify.com/v1/tracks/0HVQuuXGAcQ2P5mBN521ae,https://api.spotify.com/v1/audio-analysis/0HVQuuXGAcQ2P5mBN521ae,474400,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Planet Caravan - 2012 - Remaster,Black Sabbath,0.368,0.0595,9,-28.603,1,0.036,0.941,0.889,0.0827,0.338,90.127,audio_features,2VDg6h3Qr3F8UuFVInQxE6,spotify:track:2VDg6h3Qr3F8UuFVInQxE6,https://api.spotify.com/v1/tracks/2VDg6h3Qr3F8UuFVInQxE6,https://api.spotify.com/v1/audio-analysis/2VDg6h3Qr3F8UuFVInQxE6,269027,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Supermassive Black Hole,Muse,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Uprising,Muse,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Starlight,Muse,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,audio_features,3skn2lauGk7Dx6bVIt5DVj,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/audio-analysis/3skn2lauGk7Dx6bVIt5DVj,240213,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Madness,Muse,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,audio_features,0c4IEciLCDdXEhhKxj4ThA,spotify:track:0c4IEciLCDdXEhhKxj4ThA,https://api.spotify.com/v1/tracks/0c4IEciLCDdXEhhKxj4ThA,https://api.spotify.com/v1/audio-analysis/0c4IEciLCDdXEhhKxj4ThA,281040,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Knights of Cydonia,Muse,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,audio_features,7ouMYWpwJ422jRcDASZB7P,spotify:track:7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/tracks/7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/audio-analysis/7ouMYWpwJ422jRcDASZB7P,366213,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Hysteria,Muse,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,audio_features,7xyYsOvq5Ec3P4fr6mM9fD,spotify:track:7xyYsOvq5Ec3P4fr6mM9fD,https://api.spotify.com/v1/tracks/7xyYsOvq5Ec3P4fr6mM9fD,https://api.spotify.com/v1/audio-analysis/7xyYsOvq5Ec3P4fr6mM9fD,227440,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Time is Running Out,Muse,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,audio_features,2takcwOaAZWiXQijPHIx7B,spotify:track:2takcwOaAZWiXQijPHIx7B,https://api.spotify.com/v1/tracks/2takcwOaAZWiXQijPHIx7B,https://api.spotify.com/v1/audio-analysis/2takcwOaAZWiXQijPHIx7B,237040,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Psycho,Muse,0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,audio_features,383QXk8nb2YrARMUwDdjQS,spotify:track:383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/tracks/383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/audio-analysis/383QXk8nb2YrARMUwDdjQS,316718,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Dancing In The Rain,Rad Museum,0.464,0.365,7,-9.582,0,0.0256,0.563,0.0,0.123,0.276,84.977,audio_features,1ouGYz9Qvou12hFOwYOV66,spotify:track:1ouGYz9Qvou12hFOwYOV66,https://api.spotify.com/v1/tracks/1ouGYz9Qvou12hFOwYOV66,https://api.spotify.com/v1/audio-analysis/1ouGYz9Qvou12hFOwYOV66,203000,4
Rock Mix,37i9dQZF1EQpj7X7UK8OOF,Undisclosed Desires,Muse,0.683,0.585,8,-6.76,1,0.0323,0.00819,0.0162,0.0797,0.641,115.997,audio_features,0It6VJoMAare1zdV2wxqZq,spotify:track:0It6VJoMAare1zdV2wxqZq,https://api.spotify.com/v1/tracks/0It6VJoMAare1zdV2wxqZq,https://api.spotify.com/v1/audio-analysis/0It6VJoMAare1zdV2wxqZq,235000,4
